,Plateau
1239,3.4912e-07
1240,4.0256e-07
1241,4.2144e-07
1242,4.8064e-07
1243,4.5440000000000005e-07
1244,3.488e-07
1245,3.4399999999999996e-07
1246,3.4464e-07
1247,2.6239999999999997e-07
1248,2.6400000000000003e-07
1249,2.4288e-07
1250,3.3888000000000003e-07
1251,4.1984000000000003e-07
1252,3.2832e-07
1253,3.072e-07
1254,3.264e-07
1255,3.0144e-07
1256,3.5071999999999995e-07
1257,3.2512e-07
1258,3.184e-07
1259,3.008e-07
1260,3.4848e-07
1261,2.6176e-07
1262,2.9504000000000003e-07
1263,3.1872e-07
1264,2.5791999999999997e-07
1265,2.6464e-07
1266,4.5535999999999997e-07
1267,3.8240000000000004e-07
1268,2.7551999999999997e-07
1269,3.4496000000000004e-07
1270,3.7055999999999995e-07
1271,3.4112e-07
1272,2.896e-07
1273,2.7391999999999995e-07
1274,2.9311999999999997e-07
1275,2.8992e-07
1276,3.2224e-07
1277,3.5232e-07
1278,4.928000000000001e-07
1279,3.3984e-07
1280,2.6816000000000004e-07
1281,3.8207999999999994e-07
1282,3.3919999999999997e-07
1283,3.3376e-07
1284,3.5648e-07
1285,3.8944e-07
1286,2.6592e-07
1287,3.2032000000000005e-07
1288,2.976e-07
1289,2.8672e-07
1290,2.8032e-07
1291,2.928e-07
1292,4.9664e-07
1293,3.3056e-07
1294,3.8464e-07
1295,3.8303999999999997e-07
1296,3.6672000000000004e-07
1297,3.3888000000000003e-07
1298,3.1488e-07
1299,3.9264e-07
1300,3.0048e-07
1301,3.6576e-07
1302,2.56e-07
1303,3.1136e-07
1304,2.9696000000000003e-07
1305,2.8864e-07
1306,3.2256e-07
1307,2.6495999999999996e-07
1308,3.76e-07
1309,4.1695999999999994e-07
1310,3.9808000000000003e-07
1311,4.0800000000000005e-07
1312,4.4096000000000005e-07
1313,3.0656e-07
1314,4.0448e-07
1315,3.2608e-07
1316,3.1263999999999997e-07
1317,3.5679999999999997e-07
1318,4.9536e-07
1319,2.7488000000000004e-07
1320,3.7760000000000005e-07
1321,2.8544e-07
1322,3.3728e-07
1323,4.0384e-07
1324,3.3023999999999997e-07
1325,4.0512e-07
1326,3.2832e-07
1327,3.1743999999999996e-07
1328,3.4528000000000003e-07
1329,4.8992e-07
1330,4.2272e-07
1331,2.8223999999999997e-07
1332,3.664e-07
1333,3.7568000000000004e-07
1334,4.5408e-07
1335,3.7312e-07
1336,3.4048000000000004e-07
1337,4.2304e-07
1338,3.6767999999999997e-07
1339,2.8096e-07
1340,3.1711999999999997e-07
1341,4.422399999999999e-07
1342,3.328e-07
1343,2.9632e-07
1344,3.5072e-07
1345,4.1056e-07
1346,3.2256e-07
1347,3.0175999999999997e-07
1348,4.800000000000001e-07
1349,3.1936e-07
1350,8.2752e-07
1351,3.7984e-07
1352,3.5776000000000005e-07
1353,2.9888000000000004e-07
1354,4.7040000000000003e-07
1355,3.8368e-07
1356,2.8768e-07
1357,2.6943999999999996e-07
1358,3.7376e-07
1359,3.9071999999999994e-07
1360,3.7184e-07
1361,3.2416e-07
1362,4.4064e-07
1363,4.5632e-07
1364,7.468800000000001e-07
1365,3.2895999999999995e-07
1366,2.8384e-07
1367,3.8464000000000003e-07
1368,3.5072e-07
1369,2.8128e-07
1370,3.3792e-07
1371,4.2880000000000003e-07
1372,6.1312e-07
1373,2.5088e-07
1374,4.0928e-07
1375,3.9072000000000005e-07
1376,3.408e-07
1377,2.5024e-07
1378,3.2224e-07
1379,2.8704e-07
1380,2.2944e-07
1381,4.1248000000000005e-07
1382,2.5824e-07
1383,3.6095999999999997e-07
1384,6.976e-07
1385,3.4432e-07
1386,3.072e-07
1387,3.36e-07
1388,2.6176e-07
1389,3.584e-07
1390,3.1295999999999996e-07
1391,2.7808e-07
1392,3.9231999999999996e-07
1393,3.312e-07
1394,2.8768e-07
1395,2.6752e-07
1396,2.8448e-07
1397,3.9264e-07
1398,3.5840000000000003e-07
1399,4.4832000000000003e-07
1400,3.8464000000000003e-07
1401,3.1232000000000003e-07
1402,2.9472000000000003e-07
1403,4.1856e-07
1404,3.520000000000001e-07
1405,3.0656e-07
1406,3.1712e-07
1407,4.5567999999999996e-07
1408,3.5360000000000004e-07
1409,4.953599999999999e-07
1410,2.6400000000000003e-07
1411,3.9808000000000003e-07
1412,3.2927999999999994e-07
1413,6.684799999999999e-07
1414,3.6575999999999996e-07
1415,3.008e-07
1416,4.4864e-07
1417,2.8768e-07
1418,3.8048e-07
1419,3.347200000000001e-07
1420,3.0944e-07
1421,3.0848e-07
1422,3.2544000000000003e-07
1423,3.5743999999999995e-07
1424,4.1247999999999995e-07
1425,4.1504e-07
1426,3.0912e-07
1427,3.3056e-07
1428,4.384e-07
1429,3.0048e-07
1430,2.9152e-07
1431,4.2336e-07
1432,3.792e-07
1433,5.44e-07
1434,3.3728e-07
1435,4.2432000000000003e-07
1436,4.2495999999999996e-07
1437,3.9136000000000003e-07
1438,3.5392000000000004e-07
1439,3.648e-07
1440,3.2608e-07
1441,5.024e-07
1442,3.7055999999999995e-07
1443,3.2544000000000003e-07
1444,3.5328000000000005e-07
1445,3.792e-07
1446,3.1808e-07
1447,4.851199999999999e-07
1448,4.816e-07
1449,5.8816e-07
1450,2.6432000000000003e-07
1451,3.0944e-07
1452,4.5567999999999996e-07
1453,3.9616e-07
1454,3.3216e-07
1455,3.6319999999999997e-07
1456,2.736e-07
1457,4.6752e-07
1458,3.5648e-07
1459,4.1984000000000003e-07
1460,9.801600000000001e-07
1461,3.6704e-07
1462,3.2544000000000003e-07
1463,4.220799999999999e-07
1464,4.7936e-07
1465,4.2527999999999995e-07
1466,4.256e-07
1467,3.9488000000000005e-07
1468,2.96e-07
1469,4.0448e-07
1470,4.4352e-07
1471,3.9711999999999995e-07
1472,5.4528e-07
1473,3.7344000000000004e-07
1474,3.8912e-07
1475,3.6767999999999997e-07
1476,2.9088e-07
1477,4.8864e-07
1478,3.456e-07
1479,5.0176e-07
1480,4.6944e-07
1481,3.2e-07
1482,3.4944000000000004e-07
1483,2.6816e-07
1484,3.1456000000000003e-07
1485,3.1424000000000004e-07
1486,3.3919999999999997e-07
1487,2.7616e-07
1488,3.216e-07
1489,4.3968e-07
1490,3.424e-07
1491,3.6096e-07
1492,4.0351999999999995e-07
1493,3.9327999999999993e-07
1494,4.9664e-07
1495,3.8111999999999996e-07
1496,4.0703999999999997e-07
1497,5.155199999999999e-07
1498,3.7312e-07
1499,3.4367999999999996e-07
1500,3.3376e-07
1501,4.089600000000001e-07
1502,3.3856e-07
1503,4.2079999999999996e-07
1504,3.9295999999999994e-07
1505,3.3919999999999997e-07
1506,2.8544e-07
1507,3.8688000000000003e-07
1508,3.3471999999999997e-07
1509,4.3359999999999997e-07
1510,2.5152e-07
1511,2.7551999999999997e-07
1512,5.4048e-07
1513,3.3472e-07
1514,3.6608e-07
1515,2.6784000000000005e-07
1516,3.2320000000000004e-07
1517,3.7023999999999996e-07
1518,3.3504e-07
1519,4.0415999999999993e-07
1520,4.3072e-07
1521,4.3872000000000005e-07
1522,3.4432e-07
1523,3.8335999999999996e-07
1524,4.3168e-07
1525,4.921600000000001e-07
1526,4.287999999999999e-07
1527,4.1984e-07
1528,3.8944e-07
1529,3.6127999999999996e-07
1530,3.9552e-07
1531,3.6928000000000004e-07
1532,3.5936e-07
1533,6.0608e-07
1534,4.3072e-07
1535,2.976e-07
1536,3.6416000000000005e-07
1537,3.9008e-07
1538,4.5632e-07
1539,5.8816e-07
1540,3.3792e-07
1541,3.9104000000000004e-07
1542,4.0896e-07
1543,4.3552e-07
1544,4.4319999999999995e-07
1545,3.3376e-07
1546,2.6752e-07
1547,3.9552e-07
1548,2.7072e-07
1549,3.4912e-07
1550,3.408e-07
1551,2.6304e-07
1552,3.536e-07
1553,5.024e-07
1554,4.7488000000000003e-07
1555,4.3232000000000005e-07
1556,3.9295999999999994e-07
1557,3.3568e-07
1558,5.302400000000001e-07
1559,4.9248e-07
1560,3.6543999999999997e-07
1561,2.8832e-07
1562,4.048e-07
1563,3.3408e-07
1564,5.7984e-07
1565,4.1056e-07
1566,3.4592e-07
1567,3.7568000000000004e-07
1568,3.7696e-07
1569,5.0784e-07
1570,4.3199999999999995e-07
1571,2.8928e-07
1572,3.4911999999999994e-07
1573,4.6336e-07
1574,3.968e-07
1575,4.656e-07
1576,3.9903999999999995e-07
1577,6.928000000000001e-07
1578,3.9488e-07
1579,4.0832e-07
1580,5.0944e-07
1581,3.7215999999999997e-07
1582,5.481600000000001e-07
1583,2.3103999999999998e-07
1584,3.9872e-07
1585,4.4192e-07
1586,4.828799999999999e-07
1587,3.0976e-07
1588,3.4848e-07
1589,4.2016e-07
1590,3.3344e-07
1591,3.6896000000000004e-07
1592,3.8752e-07
1593,3.5487999999999996e-07
1594,4.6432e-07
1595,3.4528e-07
1596,2.7296e-07
1597,3.3951999999999996e-07
1598,3.2352e-07
1599,3.3727999999999996e-07
1600,4.0352000000000006e-07
1601,3.5392e-07
1602,3.2e-07
1603,4.176e-07
1604,4.5024000000000004e-07
1605,3.5296000000000006e-07
1606,5.6512e-07
1607,4.4768000000000005e-07
1608,4.0799999999999995e-07
1609,3.9232e-07
1610,
1611,6.9728e-07
1612,4.128e-07
1613,3.9903999999999995e-07
1614,3.1584e-07
1615,3.536e-07
1616,3.6672e-07
1617,3.1519999999999996e-07
1618,2.6976e-07
1619,3.1712e-07
1620,4.2848000000000004e-07
1621,2.4416e-07
1622,2.9888e-07
1623,5.7184e-07
1624,3.7696e-07
1625,4.3167999999999996e-07
1626,3.1232e-07
1627,5.984e-07
1628,3.9776e-07
1629,7.110399999999999e-07
1630,6.006400000000001e-07
1631,2.7583999999999996e-07
1632,6.9088e-07
1633,3.28e-07
1634,5.8304e-07
1635,5.1136e-07
1636,3.424e-07
1637,3.7792e-07
1638,3.8976e-07
1639,3.9968000000000004e-07
1640,5.0496e-07
1641,2.864e-07
1642,2.9024e-07
1643,5.024e-07
1644,5.4624e-07
1645,3.8592000000000006e-07
1646,2.8832e-07
1647,3.3408e-07
1648,2.6464e-07
1649,5.113599999999999e-07
1650,4.5184e-07
1651,3.3216e-07
1652,5.1968e-07
1653,3.6928e-07
1654,2.8032e-07
1655,2.8416e-07
1656,3.072e-07
1657,4.8608e-07
1658,9.6896e-07
1659,4.3040000000000004e-07
1660,3.9872e-07
1661,3.7824000000000003e-07
1662,6.0352e-07
1663,4e-07
1664,5.0592e-07
1665,4.0448e-07
1666,
1667,6.246400000000001e-07
1668,2.976e-07
1669,4.4736e-07
1670,4.863999999999999e-07
1671,3.4816e-07
1672,4.3423999999999995e-07
1673,4.4703999999999996e-07
1674,4.5792e-07
1675,4.272e-07
1676,3.1360000000000006e-07
1677,3.8272000000000003e-07
1678,6.1664e-07
1679,4.4863999999999997e-07
1680,3.2416e-07
1681,3.1424000000000004e-07
1682,2.992e-07
1683,5.024e-07
1684,3.536e-07
1685,3.0112e-07
1686,3.7919999999999995e-07
1687,3.4528e-07
1688,6.060800000000001e-07
1689,4.809600000000001e-07
1690,3.488e-07
1691,4.4992e-07
1692,4.128e-07
1693,3.4976e-07
1694,4.0096e-07
1695,4.8128e-07
1696,5.312e-07
1697,5.5072e-07
1698,4.1728000000000004e-07
1699,4.6304e-07
1700,2.9824e-07
1701,4.5215999999999994e-07
1702,
1703,6.9728e-07
1704,3.7088e-07
1705,5.043199999999999e-07
1706,3.5039999999999996e-07
1707,2.8608e-07
1708,3.7504e-07
1709,3.2768000000000003e-07
1710,4.1696e-07
1711,6.1504e-07
1712,7.8144e-07
1713,3.7216e-07
1714,3.4848e-07
1715,5.606399999999999e-07
1716,3.808e-07
1717,5.2992e-07
1718,4.5632e-07
1719,5.324800000000001e-07
1720,6.192e-07
1721,5.2416e-07
1722,5.5392e-07
1723,5.3376e-07
1724,6.3136e-07
1725,3.299199999999999e-07
1726,4.5759999999999997e-07
1727,2.9216e-07
1728,4.6656e-07
1729,3.2415999999999996e-07
1730,3.7407999999999997e-07
1731,3.392e-07
1732,3.0944e-07
1733,2.928e-07
1734,4.8128e-07
1735,3.5072e-07
1736,4.0735999999999996e-07
1737,4.2624000000000004e-07
1738,3.4976e-07
1739,3.7408e-07
1740,3.6128e-07
1741,3.8816e-07
1742,3.9103999999999993e-07
1743,2.9664e-07
1744,5.2064e-07
1745,5.353599999999999e-07
1746,3.6928000000000004e-07
1747,4.0511999999999996e-07
1748,3.6864e-07
1749,4.2784e-07
1750,4.4895999999999997e-07
1751,4.7456e-07
1752,5.1648e-07
1753,9.5168e-07
1754,3.6928000000000004e-07
1755,3.5392e-07
1756,5.5552e-07
1757,3.872e-07
1758,3.664e-07
1759,3.8784e-07
1760,3.2576000000000003e-07
1761,3.5296e-07
1762,4.4863999999999997e-07
1763,3.8304e-07
1764,3.6384e-07
1765,5.1392e-07
1766,5.795199999999999e-07
1767,3.104e-07
1768,5.615999999999999e-07
1769,5.3536e-07
1770,5.2704e-07
1771,3.5776e-07
1772,4.0736000000000007e-07
1773,6.848e-07
1774,3.2992000000000003e-07
1775,2.6271999999999996e-07
1776,3.6991999999999997e-07
1777,3.4848e-07
1778,4.3296e-07
1779,4.0511999999999996e-07
1780,3.2288e-07
1781,4.6976000000000005e-07
1782,3.9104e-07
1783,3.4496e-07
1784,3.3152000000000005e-07
1785,3.5647999999999997e-07
1786,2.528e-07
1787,4.0799999999999995e-07
1788,5.324800000000001e-07
1789,4.032e-07
1790,7.667199999999999e-07
1791,4.6112000000000004e-07
1792,5.0432e-07
1793,5.1552e-07
1794,3.4592e-07
1795,4.544e-07
1796,5.3344e-07
1797,4.5056e-07
1798,4.6208000000000007e-07
1799,
1800,3.776e-07
1801,4.096e-07
1802,3.2e-07
1803,3.744e-07
1804,4.7551999999999996e-07
1805,5.136e-07
1806,4.624e-07
1807,4.624e-07
1808,2.2239999999999998e-07
1809,3.6288000000000003e-07
1810,4.288e-07
1811,5.801599999999999e-07
1812,3.3919999999999997e-07
1813,2.8896e-07
1814,2.9056e-07
1815,4.496e-07
1816,6.5408e-07
1817,3.0239999999999995e-07
1818,4.4928e-07
1819,4.0063999999999997e-07
1820,3.9936e-07
1821,6.864e-07
1822,3.3824e-07
1823,3.7600000000000003e-07
1824,4.9472e-07
1825,3.3376000000000005e-07
1826,6.432e-07
1827,3.3184e-07
1828,3.3695999999999997e-07
1829,4.864e-07
1830,3.792e-07
1831,4.0800000000000005e-07
1832,7.7792e-07
1833,4.956800000000001e-07
1834,4.863999999999999e-07
1835,3.152e-07
1836,7.488e-07
1837,3.6288000000000003e-07
1838,3.2e-07
1839,2.7968e-07
1840,3.8399999999999994e-07
1841,3.7120000000000004e-07
1842,3.5296e-07
1843,3.9520000000000004e-07
1844,6.7712e-07
1845,4.3808e-07
1846,5.4112e-07
1847,3.664e-07
1848,3.5328e-07
1849,7.0784e-07
1850,3.3535999999999995e-07
1851,5.017600000000001e-07
1852,3.4944e-07
1853,3.0336e-07
1854,4.5792e-07
1855,4.1920000000000005e-07
1856,3.4815999999999996e-07
1857,3.8208e-07
1858,3.5616e-07
1859,5.0208e-07
1860,3.488e-07
1861,5.110399999999999e-07
1862,4.848e-07
1863,3.1552e-07
1864,3.456e-07
1865,4.5119999999999996e-07
1866,4.5759999999999997e-07
1867,3.2544e-07
1868,3.968e-07
1869,3.0592e-07
1870,3.8176000000000005e-07
1871,3.3247999999999997e-07
1872,2.9567999999999996e-07
1873,3.6672000000000004e-07
1874,4.8704e-07
1875,5.4752e-07
1876,4.272e-07
1877,4.2592000000000004e-07
1878,3.8432e-07
1879,4.096e-07
1880,4.2112000000000005e-07
1881,3.1104e-07
1882,5.2832e-07
1883,4.6112e-07
1884,6.006400000000001e-07
1885,5.5168e-07
1886,4.5920000000000004e-07
1887,3.3856e-07
1888,2.848e-07
1889,3.3471999999999997e-07
1890,3.4784e-07
1891,3.8016000000000004e-07
1892,4.3135999999999997e-07
1893,4.2368000000000005e-07
1894,
1895,5.8976e-07
1896,2.9696000000000003e-07
1897,3.9712e-07
1898,4.0000000000000003e-07
1899,4.3231999999999994e-07
1900,3.2672e-07
1901,4.9664e-07
1902,
1903,4.5088e-07
1904,5.5648e-07
1905,5.971200000000001e-07
1906,3.8464e-07
1907,3.7535999999999994e-07
1908,3.9455999999999995e-07
1909,4.863999999999999e-07
1910,5.424e-07
1911,4.8544e-07
1912,5.235200000000001e-07
1913,5.2096e-07
1914,3.2224e-07
1915,4.5184e-07
1916,3.6224e-07
1917,3.6992e-07
1918,3.9167999999999997e-07
1919,3.8336e-07
1920,4.6144000000000003e-07
1921,5.664e-07
1922,4e-07
1923,5.872e-07
1924,4.4447999999999997e-07
1925,4.0544000000000006e-07
1926,3.2736e-07
1927,4.4736e-07
1928,4.4160000000000004e-07
1929,6.368e-07
1930,4.848e-07
1931,5.872e-07
1932,4.5216e-07
1933,
1934,
1935,6.1952e-07
1936,4.6847999999999997e-07
1937,4.1952000000000004e-07
1938,5.1296e-07
1939,2.7680000000000004e-07
1940,3.7888e-07
1941,5.0016e-07
1942,3.9072e-07
1943,3.6096e-07
1944,3.6032e-07
1945,3.2896e-07
1946,3.2767999999999993e-07
1947,4.4e-07
1948,3.9072000000000005e-07
1949,3.6768e-07
1950,4.201600000000001e-07
1951,4.848e-07
1952,3.0432e-07
1953,3.2192e-07
1954,4.4032e-07
1955,9.4304e-07
1956,4.6720000000000005e-07
1957,4.5567999999999996e-07
1958,4.5088e-07
1959,5.7824e-07
1960,3.8272e-07
1961,5.5424e-07
1962,3.168e-07
1963,2.7808e-07
1964,3.1936e-07
1965,3.0688e-07
1966,4.4096e-07
1967,5.632e-07
1968,5.4272e-07
1969,4.88e-07
1970,4.3680000000000005e-07
1971,4.4256000000000007e-07
1972,2.5599999999999996e-07
1973,4.0448e-07
1974,3.5168e-07
1975,4.4704e-07
1976,4.2944e-07
1977,2.7616e-07
1978,3.0432e-07
1979,4.0128e-07
1980,3.8816e-07
1981,3.9488e-07
1982,3.4752000000000003e-07
1983,6.611199999999999e-07
1984,3.12e-07
1985,3.8048e-07
1986,3.7696e-07
1987,3.5039999999999996e-07
1988,3.5904e-07
1989,3.7088e-07
1990,6.0576e-07
1991,3.952e-07
1992,5.0848e-07
1993,3.9904000000000006e-07
1994,5.727999999999999e-07
1995,4.2880000000000003e-07
1996,3.9199999999999996e-07
1997,2.7808e-07
1998,3.5136e-07
1999,4.0415999999999993e-07
2000,5.4208e-07
2001,3.9552000000000004e-07
2002,4.6432e-07
2003,
2004,5.8912e-07
2005,7.571199999999999e-07
2006,4.8896e-07
2007,4.048e-07
2008,4.7616e-07
2009,4.6688e-07
2010,4.6752000000000005e-07
2011,4.8544e-07
2012,5.695999999999999e-07
2013,5.344e-07
2014,
2015,5.2352e-07
2016,3.9871999999999996e-07
2017,3.8144e-07
2018,4.3104000000000003e-07
2019,2.8416e-07
2020,3.184e-07
2021,6.3456e-07
2022,3.4176e-07
2023,4.592e-07
2024,5.030399999999999e-07
2025,
2026,7.7952e-07
2027,3.9808000000000003e-07
2028,5.5776e-07
2029,3.632e-07
2030,3.5328e-07
2031,5.4048e-07
2032,3.673599999999999e-07
2033,3.0144000000000003e-07
2034,4.3551999999999997e-07
2035,2.8288e-07
2036,3.4976000000000003e-07
2037,4.7008e-07
2038,
2039,7.855999999999999e-07
2040,6.256e-07
2041,5.312e-07
2042,5.0144e-07
2043,4.6464e-07
2044,5.5552e-07
2045,3.8943999999999997e-07
2046,2.8064e-07
2047,3.536e-07
2048,
2049,9.6544e-07
2050,
2051,6.0672e-07
2052,3.4432e-07
2053,3.616e-07
2054,5.0944e-07
2055,3.984e-07
2056,
2057,7.331199999999999e-07
2058,3.5424000000000003e-07
2059,4.2463999999999997e-07
2060,5.328e-07
2061,4.0607999999999994e-07
2062,4.857599999999999e-07
2063,4.2176e-07
2064,7.2864e-07
2065,5.52e-07
2066,
2067,7.398399999999999e-07
2068,6.4192e-07
2069,2.8223999999999997e-07
2070,6.1568e-07
2071,4.1312e-07
2072,4.9984e-07
2073,
2074,
2075,4.0608e-07
2076,5.3472e-07
2077,3.1456000000000003e-07
2078,5.5488e-07
2079,3.7695999999999996e-07
2080,3.3088e-07
2081,5.4688e-07
2082,5.1904e-07
2083,5.3184e-07
2084,4.6336e-07
2085,4.3168e-07
2086,4.8032e-07
2087,4.9376e-07
2088,4.1407999999999996e-07
2089,3.6576e-07
2090,2.9024e-07
2091,4.527999999999999e-07
2092,
2093,
2094,
2095,
2096,
2097,4.4832000000000003e-07
2098,6.4096e-07
2099,4.2624e-07
2100,5.5264e-07
2101,3.7952e-07
2102,3.8144000000000006e-07
2103,
2104,2.7232e-07
2105,4.4288e-07
2106,4.4543999999999994e-07
2107,4.2592e-07
2108,7.331199999999999e-07
2109,3.056e-07
2110,5.4496e-07
2111,1.00096e-06
2112,5.9264e-07
2113,5.264e-07
2114,4.8032e-07
2115,6.1088e-07
2116,4.1568e-07
2117,
2118,
2119,
2120,
2121,3.9423999999999996e-07
2122,3.4816e-07
2123,5.7728e-07
2124,3.3632e-07
2125,5.056e-07
2126,2.8544e-07
2127,4.4384000000000004e-07
2128,
2129,4.8864e-07
2130,4.8544e-07
2131,4.2784000000000005e-07
2132,5.555199999999999e-07
2133,5.2608e-07
2134,4.5888e-07
2135,5.2928e-07
2136,
2137,3.5039999999999996e-07
2138,3.5776e-07
2139,4.4384e-07
2140,3.8015999999999993e-07
2141,4.1696e-07
2142,6.707199999999999e-07
2143,4.9152e-07
2144,5.4016e-07
2145,2.9920000000000003e-07
2146,4.3615999999999996e-07
2147,5.296e-07
2148,4.8032e-07
2149,
2150,
2151,
2152,4.8704e-07
2153,4.4928e-07
2154,
2155,
2156,4.8608e-07
2157,4.4576e-07
2158,
2159,
2160,
2161,
2162,6.035199999999999e-07
2163,5.577599999999999e-07
2164,3.056e-07
2165,3.5200000000000003e-07
2166,5.705599999999999e-07
2167,4.0896e-07
2168,4.851199999999999e-07
2169,4.5599999999999995e-07
2170,5.664e-07
2171,4.9632e-07
2172,4.812799999999999e-07
2173,
2174,
2175,3.8719999999999997e-07
2176,
2177,
2178,
2179,
2180,
2181,
2182,7.951999999999999e-07
2183,7.196799999999999e-07
2184,3.3152e-07
2185,
2186,
2187,
2188,
2189,
2190,
2191,
2192,
2193,
2194,
2195,
2196,
2197,
2198,
2199,
2200,
2201,
2202,
2203,
2204,
2205,
2206,
2207,
2208,
2209,
2210,
2211,
2212,
2213,
2214,
2215,
2216,
2217,5.766400000000001e-07
2218,
2219,
2220,
2221,
2222,
2223,5.235200000000001e-07
2224,
2225,
2226,4.8224e-07
2227,6.5824e-07
2228,4.0479999999999997e-07
2229,3.6384e-07
2230,4.841599999999999e-07
2231,5.4432e-07
2232,6.2112e-07
2233,
2234,4.496e-07
2235,
2236,4.6144e-07
2237,
2238,4.5184000000000005e-07
2239,
2240,6.6848e-07
2241,3.6543999999999997e-07
2242,5.7696e-07
2243,
2244,7.776e-07
2245,5.299199999999999e-07
2246,1.0144e-06
2247,4.0000000000000003e-07
2248,
2249,
2250,
2251,
2252,
2253,
2254,8.2336e-07
2255,
2256,
2257,7.769600000000001e-07
2258,3.4976e-07
2259,5.872e-07
2260,6.979199999999999e-07
2261,4.1152e-07
2262,4.4768000000000005e-07
2263,4.0864e-07
2264,6.4256e-07
2265,
2266,4.3712e-07
2267,4.7936e-07
2268,8.4896e-07
2269,
2270,
2271,3.8016000000000004e-07
2272,
2273,6.4896e-07
2274,3.5647999999999997e-07
2275,
2276,
2277,
2278,
2279,
2280,
2281,6.118400000000001e-07
2282,3.6608e-07
2283,
2284,
2285,
2286,6.5344e-07
2287,4.96e-07
2288,7.510399999999999e-07
2289,7.7056e-07
2290,6.3232e-07
2291,6.624e-07
2292,
2293,
2294,
2295,
2296,3.8208e-07
2297,5.968e-07
2298,9.8848e-07
2299,
2300,
2301,
2302,
2303,
2304,5.0336e-07
2305,
2306,
2307,
2308,
2309,
2310,
2311,
