,Filename,Max Voltage
362,tension_ALL_20200630101932279.csv,19261.0
363,tension_ALL_20200630101933285.csv,18578.3125
364,tension_ALL_20200630101934281.csv,18799.6875
365,tension_ALL_20200630101935284.csv,19893.5
366,tension_ALL_20200630101936285.csv,19555.25
367,tension_ALL_20200630101937294.csv,19230.0625
368,tension_ALL_20200630101938280.csv,19489.25
369,tension_ALL_20200630101939280.csv,17692.125
370,tension_ALL_20200630101940296.csv,18963.3125
371,tension_ALL_20200630101941282.csv,17995.3125
372,tension_ALL_20200630101942279.csv,19621.25
373,tension_ALL_20200630101943280.csv,18852.625
374,tension_ALL_20200630101944279.csv,16654.0
375,tension_ALL_20200630101945280.csv,18946.8125
376,tension_ALL_20200630101946286.csv,18633.3125
377,tension_ALL_20200630101947290.csv,19347.625
378,tension_ALL_20200630101948280.csv,19423.25
379,tension_ALL_20200630101949280.csv,19181.9375
380,tension_ALL_20200630101950283.csv,18190.5625
381,tension_ALL_20200630101951285.csv,19192.9375
382,tension_ALL_20200630101952279.csv,19291.25
383,tension_ALL_20200630101953283.csv,18376.1875
384,tension_ALL_20200630101954288.csv,19317.375
385,tension_ALL_20200630101955283.csv,18045.5
386,tension_ALL_20200630101956280.csv,18757.75
387,tension_ALL_20200630101957280.csv,18444.9375
388,tension_ALL_20200630101958279.csv,19962.9375
389,tension_ALL_20200630101959286.csv,19034.8125
390,tension_ALL_20200630102000294.csv,19296.0625
391,tension_ALL_20200630102001280.csv,19149.625
392,tension_ALL_20200630102002281.csv,18790.0625
393,tension_ALL_20200630102003294.csv,19135.875
394,tension_ALL_20200630102004280.csv,18494.4375
395,tension_ALL_20200630102005293.csv,18235.9375
396,tension_ALL_20200630102006295.csv,19603.375
397,tension_ALL_20200630102007292.csv,19595.8125
398,tension_ALL_20200630102008292.csv,18987.375
399,tension_ALL_20200630102009284.csv,18887.0
400,tension_ALL_20200630102010285.csv,19149.625
401,tension_ALL_20200630102011294.csv,19267.875
402,tension_ALL_20200630102012279.csv,19140.6875
403,tension_ALL_20200630102013295.csv,19865.3125
404,tension_ALL_20200630102014280.csv,18156.875
405,tension_ALL_20200630102015290.csv,18680.75
406,tension_ALL_20200630102016290.csv,18742.625
407,tension_ALL_20200630102017285.csv,19226.625
408,tension_ALL_20200630102018284.csv,18878.75
409,tension_ALL_20200630102019294.csv,18509.5625
410,tension_ALL_20200630102020291.csv,19647.375
411,tension_ALL_20200630102021294.csv,18918.625
412,tension_ALL_20200630102022287.csv,19751.1875
413,tension_ALL_20200630102023283.csv,19260.3125
